Date_Submittted,Analyte_(Lead),Result_Lead_(PPB),Analyte_(Copper),Result_Copper_(PPB),Address,City,Zip_Code,Site_Code,Service_Line_Material,Sample_Location,Sentinel_Group_Number
3/16/2016,Lead,3,Copper,0,WELCH BLVD   ,FLINT,48504,FS0379,Galvanized,BATHROOM,3
3/20/2016,Lead,3,Copper,80,MACKIN RD   ,FLINT,48504,FS0410,Galvanized,KITCHEN,3
3/17/2016,Lead,3,Copper,0,SENECA ST   ,FLINT,48504,FS0725,Galvanized,KITCHEN,3
3/20/2016,Lead,3,Copper,0,HUMBOLDT AVE   ,FLINT,48504,FS0794,Galvanized,KITCHEN,3
3/16/2016,Lead,3,Copper,0,MASON ST   ,FLINT,48505,FS1060,Galvanized,KITCHEN,3
3/16/2016,Lead,3,Copper,0,EDWIN AVE   ,FLINT,48505,FS1087,Galvanized,KITCHEN,3
3/20/2016,Lead,3,Copper,0,W JACKSON AVE APT 1,FLINT,48505,FS1126,Galvanized,KITCHEN,3
3/17/2016,Lead,3,Copper,80,CLAIRMONT ST   ,FLINT,48503,FS1384,Galvanized,KITCHEN,3
3/16/2016,Lead,3,Copper,0,PIERCE ST   ,FLINT,48503,FS1599,Galvanized,KITCHEN,3
3/16/2016,Lead,3,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1642,Galvanized,KITCHEN,3
3/19/2016,Lead,3,Copper,0,E BAKER ST  ,FLINT,48505,FS1898,Galvanized,KITCHEN,3
3/16/2016,Lead,3,Copper,350,E BAKER ST  ,FLINT,48505,FS1980,Galvanized,BATHROOM,3
3/16/2016,Lead,3,Copper,190,BRANDON ST   ,FLINT,48503,FS2228,Galvanized,KITCHEN,3
3/16/2016,Lead,4,Copper,0,NEW YORK AVE  ,FLINT,48506,FS1074,Galvanized,BATHROOM,3
3/20/2016,Lead,4,Copper,0,LAWNDALE AVE   ,FLINT,48504,FS1520,Galvanized,KITCHEN,3
3/17/2016,Lead,4,Copper,0,E GENESEE ST  ,FLINT,48505,FS1554,Galvanized,KITCHEN,3
3/16/2016,Lead,4,Copper,170,CEDAR ST   ,FLINT,48503,FS1594,Galvanized,KITCHEN,3
3/16/2016,Lead,4,Copper,0,CLAIRMONT ST   ,FLINT,48503,FS2002,Galvanized,KITCHEN,3
3/16/2016,Lead,4,Copper,0,MASON ST   ,FLINT,48505,FS2352,Galvanized,KITCHEN,3
3/16/2016,Lead,4,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS2376,Galvanized,KITCHEN,3
3/17/2016,Lead,5,Copper,0,OLIVER ST   ,FLINT,48503,FS1170,Galvanized,BATHROOM,3
3/16/2016,Lead,5,Copper,0,BUICK ST   ,FLINT,48505,FS1331,Galvanized,KITCHEN,3
3/16/2016,Lead,5,Copper,140,IRENE AVE   ,FLINT,48503,FS1691,Galvanized,BATHROOM,3
3/16/2016,Lead,5,Copper,0,E MC CLELLAN ST ,FLINT,48505,FS1974,Galvanized,,3
3/18/2016,Lead,6,Copper,0,FRANK ST   ,FLINT,48504,FS0368,Galvanized,KITCHEN,3
3/16/2016,Lead,6,Copper,180,E BAKER ST  ,FLINT,48505,FS1363,Galvanized,,3
3/16/2016,Lead,6,Copper,0,GREEN ST   ,FLINT,48503,FS1900,Galvanized,KITCHEN,3
3/16/2016,Lead,6,Copper,140,W JACKSON AVE  ,FLINT,48505,FS2163,Galvanized,KITCHEN,3
3/16/2016,Lead,7,Copper,0,WOLCOTT ST   ,FLINT,48504,FS0079,Galvanized,BATHROOM,3
3/16/2016,Lead,7,Copper,0,PIERCE ST   ,FLINT,48503,FS2318,Galvanized,BATHROOM,3
3/16/2016,Lead,8,Copper,80,WHITNEY AVE   ,FLINT,48532,FS1075,Galvanized,KITCHEN,3
3/20/2016,Lead,8,Copper,70,E MC CLELLAN ST ,FLINT,48505,FS2072,Galvanized,BATHROOM,3
3/16/2016,Lead,8,Copper,0,CLAIRMONT ST   ,FLINT,48503,FS2302,Galvanized,,3
3/16/2016,Lead,9,Copper,0,MIDDLETON ST   ,FLINT,48503,FS0206,Galvanized,KITCHEN,3
3/16/2016,Lead,9,Copper,170,E WELLINGTON AVE  ,FLINT,48503,FS2304,Galvanized,KITCHEN,3
3/16/2016,Lead,10,Copper,0,E BAKER ST  ,FLINT,48505,FS1357,Galvanized,KITCHEN,3
3/16/2016,Lead,11,Copper,90,W RANKIN ST  ,FLINT,48504,FS0036,Galvanized,KITCHEN,3
3/16/2016,Lead,11,Copper,100,OLIVER ST   ,FLINT,48503,FS1172,Galvanized,KITCHEN,3
3/20/2016,Lead,12,Copper,510,LIPPINCOTT BLVD   ,FLINT,48503,FS0312,Galvanized,,3
3/16/2016,Lead,13,Copper,0,CHURCH ST   ,FLINT,48503,FS0238,Galvanized,KITCHEN,3
3/16/2016,Lead,13,Copper,0,MASON ST   ,FLINT,48505,FS2365,Galvanized,KITCHEN,3
3/16/2016,Lead,15,Copper,0,WASHINGTON AVE   ,FLINT,48503,FS0272,Galvanized,KITCHEN,3
3/16/2016,Lead,15,Copper,70,LEITH ST   ,FLINT,48506,FS1517,Galvanized,,3
3/16/2016,Lead,16,Copper,80,ALEXANDER ST   ,FLINT,48505,FS2707,Galvanized,KITCHEN,3
3/16/2016,Lead,17,Copper,0,E MC CLELLAN ST ,FLINT,48505,FS2072,Galvanized,BATHROOM,3
3/16/2016,Lead,18,Copper,0,HILLS ST   ,FLINT,48503,FS1752,Galvanized,KITCHEN,3
3/16/2016,Lead,28,Copper,70,BILLINGS ST   ,FLINT,48505,FS0012,Galvanized,KITCHEN,3
3/16/2016,Lead,34,Copper,80,KANSAS AVE   ,FLINT,48506,FS0166,Galvanized,KITCHEN,3
3/16/2016,Lead,37,Copper,0,E WELLINGTON AVE  ,FLINT,48503,FS1388,Galvanized,KITCHEN,3
3/18/2016,Lead,41,Copper,100,SLOAN ST   ,FLINT,48504,FS0084,Galvanized,KITCHEN,3
3/16/2016,Lead,141,Copper,70,MASON ST   ,FLINT,48505,FS1077,Galvanized,KITCHEN,3
3/18/2016,Lead,0,Copper,100,PIERCE ST   ,FLINT,48503,FS1131,Lead,KITCHEN,3
3/16/2016,Lead,0,Copper,0,E GENESEE ST  ,FLINT,48505,FS1964,Lead,KITCHEN,3
3/16/2016,Lead,0,Copper,0,ALVORD AVE   ,FLINT,48507,FS2723,Lead,KITCHEN,3
3/16/2016,Lead,0,Copper,0,E LYNDON AVE  ,FLINT,48505,FS2729,Lead,KITCHEN,3
3/18/2016,Lead,0,Copper,0,W COURT ST  ,FLINT,48532,FS2732,Lead,,3
3/16/2016,Lead,0,Copper,0,FLEMING RD   ,FLINT,48505,FS4000,Lead,KITCHEN,3
3/16/2016,Lead,0,Copper,80,ALVORD AVE   ,FLINT,48507,FS8005,Lead,KITCHEN,3
3/20/2016,Lead,0,Copper,0,OKLAHOMA AVE   ,FLINT,48506,FS9015,Lead,BATHROOM,3
3/15/2016,Lead,0,Copper,0,CLEMENT ST   ,FLINT,48504,FS9037,Lead,,3
3/16/2016,Lead,1,Copper,0,ALVORD AVE   ,FLINT,48507,FS1379,Lead,BATHROOM,3
3/16/2016,Lead,1,Copper,70,CRAWFORD ST   ,FLINT,48507,FS1551,Lead,KITCHEN,3
3/16/2016,Lead,1,Copper,110,CRAWFORD ST   ,FLINT,48507,FS1693,Lead,KITCHEN,3
3/16/2016,Lead,1,Copper,0,CRAWFORD ST   ,FLINT,48507,FS1696,Lead,KITCHEN,3
3/16/2016,Lead,1,Copper,0,HOGARTH AVE   ,FLINT,48503,FS2188,Lead,,3
3/24/2016,Lead,1,Copper,0,PARK ST   ,FLINT,48503,FS9016,Lead,KITCHEN,3
3/24/2016,Lead,1,Copper,0,PARK ST   ,FLINT,48503,FS9021,Lead,,3
3/24/2016,Lead,1,Copper,0,PARK ST   ,FLINT,48503,FS9022,Lead,KITCHEN,3
3/15/2016,Lead,1,Copper,130,ALVORD AVE   ,FLINT,48507,FS9028,Lead,KITCHEN,3
3/17/2016,Lead,2,Copper,0,S FRANKLIN AVE  ,FLINT,48503,FS0297,Lead,KITCHEN,3
3/16/2016,Lead,2,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0336,Lead,KITCHEN,3
3/18/2016,Lead,2,Copper,0,CRESCENT DR   ,FLINT,48503,FS2223,Lead,,3
3/20/2016,Lead,2,Copper,110,ALVORD AVE   ,FLINT,48507,FS2725,Lead,KITCHEN,3
3/16/2016,Lead,2,Copper,180,ALVORD AVE   ,FLINT,48507,FS2726,Lead,KITCHEN,3
3/24/2016,Lead,2,Copper,0,PARK ST   ,FLINT,48503,FS9017,Lead,,3
3/15/2016,Lead,2,Copper,130,CIRCLE DR   ,FLINT,48507,FS9025,Lead,KITCHEN,3
3/15/2016,Lead,2,Copper,0,CONCORD ST   ,FLINT,48504,FS9032,Lead,KITCHEN,3
3/20/2016,Lead,3,Copper,230,CAMPBELL ST   ,FLINT,48507,FS0224,Lead,KITCHEN,3
3/16/2016,Lead,3,Copper,0,CLINTON ST   ,FLINT,48507,FS0247,Lead,KITCHEN,3
3/17/2016,Lead,3,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0561,Lead,KITCHEN WITHOUT FILTER,3
3/16/2016,Lead,3,Copper,280,HOGARTH AVE   ,FLINT,48503,FS1014,Lead,KITCHEN,3
3/17/2016,Lead,3,Copper,60,CRAWFORD ST   ,FLINT,48507,FS1113,Lead,KITCHEN,3
3/16/2016,Lead,3,Copper,0,OGEMA AVE   ,FLINT,48507,FS2651,Lead,,3
3/17/2016,Lead,3,Copper,0,ALVORD AVE   ,FLINT,48507,FS2724,Lead,KITCHEN,3
3/24/2016,Lead,3,Copper,0,PARK ST   ,FLINT,48503,FS9020,Lead,,3
3/24/2016,Lead,3,Copper,0,AITKEN AVE   ,FLINT,48503,FS9024,Lead,KITCHEN,3
3/15/2016,Lead,3,Copper,0,CLEMENT ST   ,FLINT,48504,FS9038,Lead,KITCHEN,3
3/16/2016,Lead,4,Copper,0,MALLERY ST   ,FLINT,48504,FS0935,Lead,KITCHEN,3
3/16/2016,Lead,4,Copper,0,CRAWFORD ST   ,FLINT,48507,FS1557,Lead,,3
3/16/2016,Lead,4,Copper,0,WINDEMERE AVE   ,FLINT,48503,FS2189,Lead,KITCHEN,3
3/17/2016,Lead,4,Copper,0,LELAND ST   ,FLINT,48507,FS2722,Lead,KITCHEN,3
3/16/2016,Lead,4,Copper,0,ALVORD AVE   ,FLINT,48507,FS2727,Lead,BATHROOM,3
3/16/2016,Lead,5,Copper,240,HILLS ST   ,FLINT,48503,FS0308,Lead,,3
3/20/2016,Lead,5,Copper,60,COPEMAN BLVD   ,FLINT,48504,FS0404,Lead,KITCHEN,3
3/16/2016,Lead,5,Copper,0,MALLERY ST   ,FLINT,48504,FS0984,Lead,,3
3/24/2016,Lead,5,Copper,70,CLEMENT ST   ,FLINT,48504,FS9018,Lead,BATHROOM,3
3/16/2016,Lead,6,Copper,80,MALLERY ST   ,FLINT,48504,FS0973,Lead,KITCHEN,3
3/16/2016,Lead,6,Copper,0,CRAWFORD ST   ,FLINT,48507,FS2117,Lead,KITCHEN,3
3/15/2016,Lead,6,Copper,50,ALVORD AVE   ,FLINT,48507,FS9030,Lead,KITCHEN,3
3/15/2016,Lead,6,Copper,0,CONCORD ST   ,FLINT,48504,FS9033,Lead,KITCHEN,3
3/17/2016,Lead,7,Copper,0,MALLERY ST   ,FLINT,48504,FS0886,Lead,BATHROOM,3
3/16/2016,Lead,7,Copper,0,BARTH ST   ,FLINT,48504,FS2728,Lead,KITCHEN,3
3/18/2016,Lead,8,Copper,140,MOUNTAIN AVE   ,FLINT,48503,FS0401,Lead,KITCHEN,3
3/15/2016,Lead,8,Copper,0,ALVORD AVE   ,FLINT,48507,FS9026,Lead,KITCHEN,3
3/16/2016,Lead,9,Copper,50,MALLERY ST   ,FLINT,48504,FS0910,Lead,KITCHEN,3
3/16/2016,Lead,9,Copper,110,CLAIRMONT ST   ,FLINT,48503,FS2392,Lead,,3
3/16/2016,Lead,9,Copper,130,E ATHERTON RD  ,FLINT,48507,FS2730,Lead,KITCHEN,3
3/16/2016,Lead,10,Copper,60,WELCH BLVD   ,FLINT,48504,FS0408,Lead,KITCHEN,3
3/15/2016,Lead,10,Copper,0,CONCORD ST   ,FLINT,48504,FS9031,Lead,KITCHEN,3
3/16/2016,Lead,11,Copper,120,CALUMET ST   ,FLINT,48503,FS1161,Lead,KITCHEN,3
3/15/2016,Lead,11,Copper,330,CLEMENT ST   ,FLINT,48504,FS9039,Lead,KITCHEN,3
3/16/2016,Lead,12,Copper,0,CLINTON ST   ,FLINT,48507,FS0248,Lead,KITCHEN,3
3/16/2016,Lead,12,Copper,190,WELCH BLVD   ,FLINT,48504,FS0409,Lead,KITCHEN,3
3/16/2016,Lead,12,Copper,0,CLINTON ST   ,FLINT,48507,FS1382,Lead,KITCHEN,3
3/16/2016,Lead,12,Copper,0,E HOBSON AVE  ,FLINT,48505,FS4001,Lead,BATHROOM,3
3/15/2016,Lead,12,Copper,0,E ATHERTON RD  ,FLINT,48507,FS9027,Lead,KITCHEN,3
3/16/2016,Lead,13,Copper,0,SOUTH DR   ,FLINT,48503,FS0211,Lead,KITCHEN,3
3/18/2016,Lead,13,Copper,0,CONCORD ST   ,FLINT,48504,FS0971,Lead,KITCHEN,3
3/24/2016,Lead,17,Copper,180,PARK ST   ,FLINT,48503,FS9019,Lead,KITCHEN,3
3/16/2016,Lead,20,Copper,0,ALVORD AVE   ,FLINT,48507,FS4002,Lead,KITCHEN,3
3/16/2016,Lead,27,Copper,170,E COURT ST  ,FLINT,48503,FS1313,Lead,BATHROOM,3
3/15/2016,Lead,30,Copper,180,MALLERY ST   ,FLINT,48504,FS0987,Lead,BATHROOM,3
3/24/2016,Lead,39,Copper,0,PINEHURST AVE   ,FLINT,48507,FS9023,Lead,KITCHEN,3
3/15/2016,Lead,40,Copper,0,W MC CLELLAN ST ,FLINT,48504,FS9029,Lead,KITCHEN,3
3/15/2016,Lead,121,Copper,220,W JACKSON AVE  ,FLINT,48504,FS9036,Lead,,3
3/16/2016,Lead,265,Copper,1830,BROOKSIDE DR   ,FLINT,48503,FS1840,Lead,KITCHEN,3
3/17/2016,Lead,489,Copper,410,CONCORD ST   ,FLINT,48504,FS9034,Lead,KITCHEN,3
3/16/2016,Lead,0,Copper,0,N GRAND TRAVERSE  ,FLINT,48503,FS2691,Other,KITCHEN,3
3/16/2016,Lead,13,Copper,130,MANN AVE   ,FLINT,48503,FS0193,Other,BATHROOM,3
3/16/2016,Lead,17,Copper,770,N GRAND TRAVERSE  ,FLINT,48503,FS2691,Other,BATHROOM,3
3/16/2016,Lead,0,Copper,130,S SAGINAW ST  ,FLINT,48502,FS0179,Plastic,,3
3/18/2016,Lead,0,Copper,0,M L KING AVE ,FLINT,48503,FS0382,Plastic,BATHROOM,3
3/16/2016,Lead,0,Copper,0,BARTH ST   ,FLINT,48504,FS0415,Unknown,KITCHEN,3
3/16/2016,Lead,0,Copper,120,MOUNTAIN AVE   ,FLINT,48503,FS1493,Unknown,BATHROOM,3
3/16/2016,Lead,0,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1766,Unknown,BATHROOM,3
3/16/2016,Lead,0,Copper,0,PIERCE ST   ,FLINT,48503,FS1905,Unknown,,3
3/16/2016,Lead,0,Copper,160,BROOKSIDE DR   ,FLINT,48503,FS2061,Unknown,KITCHEN,3
3/16/2016,Lead,1,Copper,120,E BELVIDERE AVE  ,FLINT,48503,FS0250,Unknown,,3
3/16/2016,Lead,1,Copper,120,E GENESEE ST  ,FLINT,48505,FS0323,Unknown,KITCHEN,3
3/16/2016,Lead,1,Copper,0,FRANK ST   ,FLINT,48504,FS2050,Unknown,KITCHEN,3
3/20/2016,Lead,1,Copper,270,PIERCE ST   ,FLINT,48503,FS2230,Unknown,KITCHEN,3
3/17/2016,Lead,2,Copper,100,COPEMAN BLVD   ,FLINT,48504,FS0430,Unknown,KITCHEN,3
3/18/2016,Lead,2,Copper,0,E RUSSELL AVE  ,FLINT,48505,FS2656,Unknown,,3
3/16/2016,Lead,3,Copper,0,WINONA ST   ,FLINT,48504,FS0596,Unknown,BATHROOM,3
3/16/2016,Lead,3,Copper,120,WESTCOMBE AVE   ,FLINT,48503,FS0633,Unknown,KITCHEN,3
3/16/2016,Lead,3,Copper,0,E COURT ST  ,FLINT,48503,FS1901,Unknown,KITCHEN,3
3/16/2016,Lead,3,Copper,0,E RUSSELL AVE  ,FLINT,48505,FS1994,Unknown,KITCHEN,3
3/16/2016,Lead,3,Copper,0,GREENFIELD AVE   ,FLINT,48503,FS2001,Unknown,BATHROOM,3
3/16/2016,Lead,3,Copper,0,FRANK ST   ,FLINT,48504,FS2051,Unknown,BATHROOM,3
3/16/2016,Lead,3,Copper,0,E COURT ST  ,FLINT,48503,FS2080,Unknown,BATHROOM,3
3/16/2016,Lead,3,Copper,120,E RUSSELL AVE  ,FLINT,48505,FS2129,Unknown,,3
3/16/2016,Lead,3,Copper,0,PIERCE ST   ,FLINT,48503,FS2266,Unknown,,3
3/16/2016,Lead,4,Copper,60,S FRANKLIN AVE  ,FLINT,48503,FS0296,Unknown,KITCHEN,3
3/16/2016,Lead,4,Copper,70,KELLAR AVE   ,FLINT,48504,FS0925,Unknown,KITCHEN,3
3/16/2016,Lead,5,Copper,70,FRANK ST   ,FLINT,48504,FS2316,Unknown,,3
3/20/2016,Lead,8,Copper,110,COPEMAN BLVD   ,FLINT,48504,FS0716,Unknown,BATHROOM,3
3/17/2016,Lead,10,Copper,70,S FRANKLIN AVE  ,FLINT,48503,FS1764,Unknown,KITCHEN,3
3/16/2016,Lead,11,Copper,80,MAPLEWOOD AVE   ,FLINT,48506,FS2367,Unknown,KITCHEN,3
3/16/2016,Lead,13,Copper,200,COPEMAN BLVD   ,FLINT,48504,FS0430,Unknown,KITCHEN,3
3/16/2016,Lead,13,Copper,60,PIERCE ST   ,FLINT,48503,FS2130,Unknown,KITCHEN,3
3/15/2016,Lead,14,Copper,80,CLEMENT ST   ,FLINT,48504,FS9035,Unknown,,3
3/16/2016,Lead,44,Copper,90,CLAIRMONT ST   ,FLINT,48503,FS2014,Unknown,KITCHEN,3
